"DAY_OF_MONTH","CARRIER","FL_NUM","ORIGIN","DEST","ARR_DEL15"
1,"AA",44,"SEA","JFK",0
2,"AA",44,"SEA","JFK",0
3,"AA",44,"SEA","JFK",1
4,"AA",44,"SEA","JFK",0
5,"AA",44,"SEA","JFK",0
6,"AA",44,"SEA","JFK",0
7,"AA",44,"SEA","JFK",0
8,"AA",44,"SEA","JFK",0
9,"AA",44,"SEA","JFK",0
10,"AA",44,"SEA","JFK",0
11,"AA",44,"SEA","JFK",1
12,"AA",44,"SEA","JFK",0
13,"AA",44,"SEA","JFK",0
14,"AA",44,"SEA","JFK",0
15,"AA",44,"SEA","JFK",1
16,"AA",44,"SEA","JFK",NA
17,"AA",44,"SEA","JFK",0
18,"AA",44,"SEA","JFK",0
19,"AA",44,"SEA","JFK",0
20,"AA",44,"SEA","JFK",0
21,"AA",44,"SEA","JFK",0
22,"AA",44,"SEA","JFK",0
23,"AA",44,"SEA","JFK",0
24,"AA",44,"SEA","JFK",1
25,"AA",44,"SEA","JFK",0
26,"AA",44,"SEA","JFK",0
27,"AA",44,"SEA","JFK",0
28,"AA",44,"SEA","JFK",0
29,"AA",44,"SEA","JFK",0
1,"AA",45,"JFK","SEA",0
2,"AA",45,"JFK","SEA",0
3,"AA",45,"JFK","SEA",0
4,"AA",45,"JFK","SEA",0
5,"AA",45,"JFK","SEA",1
6,"AA",45,"JFK","SEA",0
7,"AA",45,"JFK","SEA",0
8,"AA",45,"JFK","SEA",0
9,"AA",45,"JFK","SEA",0
10,"AA",45,"JFK","SEA",1
11,"AA",45,"JFK","SEA",1
12,"AA",45,"JFK","SEA",1
13,"AA",45,"JFK","SEA",1
14,"AA",45,"JFK","SEA",0
15,"AA",45,"JFK","SEA",1
16,"AA",45,"JFK","SEA",1
17,"AA",45,"JFK","SEA",1
18,"AA",45,"JFK","SEA",0
19,"AA",45,"JFK","SEA",0
20,"AA",45,"JFK","SEA",0
21,"AA",45,"JFK","SEA",0
22,"AA",45,"JFK","SEA",0
23,"AA",45,"JFK","SEA",1
24,"AA",45,"JFK","SEA",0
25,"AA",45,"JFK","SEA",1
26,"AA",45,"JFK","SEA",0
27,"AA",45,"JFK","SEA",0
28,"AA",45,"JFK","SEA",0
29,"AA",45,"JFK","SEA",0
1,"AA",184,"DFW","SEA",0
2,"AA",184,"DFW","SEA",0
3,"AA",184,"DFW","SEA",0
4,"AA",184,"DFW","SEA",0
5,"AA",184,"DFW","SEA",0
6,"AA",184,"DFW","SEA",0
7,"AA",184,"DFW","SEA",0
8,"AA",184,"DFW","SEA",0
9,"AA",184,"DFW","SEA",0
10,"AA",184,"DFW","SEA",0
11,"AA",184,"DFW","SEA",0
12,"AA",184,"DFW","SEA",0
13,"AA",184,"DFW","SEA",0
14,"AA",184,"DFW","SEA",1
15,"AA",184,"DFW","SEA",1
16,"AA",184,"DFW","SEA",0
17,"AA",184,"DFW","SEA",0
18,"AA",184,"DFW","SEA",0
19,"AA",184,"DFW","SEA",0
20,"AA",184,"DFW","SEA",0
21,"AA",184,"DFW","SEA",0
22,"AA",184,"DFW","SEA",0
23,"AA",184,"DFW","SEA",0
24,"AA",184,"DFW","SEA",1
25,"AA",184,"DFW","SEA",0
26,"AA",184,"DFW","SEA",1
27,"AA",184,"DFW","SEA",0
28,"AA",184,"DFW","SEA",0
29,"AA",184,"DFW","SEA",0
11,"AA",278,"PHX","SEA",0
12,"AA",278,"PHX","SEA",0
13,"AA",278,"PHX","SEA",0
14,"AA",278,"PHX","SEA",1
15,"AA",278,"PHX","SEA",0
16,"AA",278,"PHX","SEA",0
17,"AA",278,"PHX","SEA",0
18,"AA",278,"PHX","SEA",0
19,"AA",278,"PHX","SEA",0
20,"AA",278,"PHX","SEA",0
21,"AA",278,"PHX","SEA",0
22,"AA",278,"PHX","SEA",1
23,"AA",278,"PHX","SEA",1
24,"AA",278,"PHX","SEA",1
25,"AA",278,"PHX","SEA",0
26,"AA",278,"PHX","SEA",0
27,"AA",278,"PHX","SEA",0
28,"AA",278,"PHX","SEA",0
29,"AA",278,"PHX","SEA",1
1,"AA",134,"MIA","SEA",0
2,"AA",134,"MIA","SEA",0
3,"AA",134,"MIA","SEA",1
4,"AA",134,"MIA","SEA",0
5,"AA",134,"MIA","SEA",0
6,"AA",134,"MIA","SEA",0
7,"AA",134,"MIA","SEA",0
8,"AA",134,"MIA","SEA",0
9,"AA",134,"MIA","SEA",0
10,"AA",134,"MIA","SEA",0
11,"AA",134,"MIA","SEA",0
12,"AA",134,"MIA","SEA",0
13,"AA",134,"MIA","SEA",0
14,"AA",134,"MIA","SEA",1
15,"AA",134,"MIA","SEA",1
16,"AA",134,"MIA","SEA",1
17,"AA",134,"MIA","SEA",0
18,"AA",134,"MIA","SEA",1
19,"AA",134,"MIA","SEA",0
20,"AA",134,"MIA","SEA",0
21,"AA",134,"MIA","SEA",0
22,"AA",134,"MIA","SEA",0
23,"AA",134,"MIA","SEA",0
24,"AA",134,"MIA","SEA",0
25,"AA",134,"MIA","SEA",0
26,"AA",134,"MIA","SEA",0
27,"AA",134,"MIA","SEA",1
28,"AA",134,"MIA","SEA",1
29,"AA",134,"MIA","SEA",0
1,"AA",143,"SEA","DFW",0
2,"AA",143,"SEA","DFW",0
3,"AA",143,"SEA","DFW",0
4,"AA",143,"SEA","DFW",0
5,"AA",143,"SEA","DFW",0
6,"AA",143,"SEA","DFW",0
7,"AA",143,"SEA","DFW",0
8,"AA",143,"SEA","DFW",0
9,"AA",143,"SEA","DFW",0
10,"AA",143,"SEA","DFW",0
11,"AA",143,"SEA","DFW",0
12,"AA",143,"SEA","DFW",1
13,"AA",143,"SEA","DFW",0
14,"AA",143,"SEA","DFW",0
15,"AA",143,"SEA","DFW",0
16,"AA",143,"SEA","DFW",0
17,"AA",143,"SEA","DFW",0
18,"AA",143,"SEA","DFW",0
19,"AA",143,"SEA","DFW",0
20,"AA",143,"SEA","DFW",0
21,"AA",143,"SEA","DFW",0
22,"AA",143,"SEA","DFW",0
23,"AA",143,"SEA","DFW",0
24,"AA",143,"SEA","DFW",0
25,"AA",143,"SEA","DFW",0
26,"AA",143,"SEA","DFW",0
27,"AA",143,"SEA","DFW",0
28,"AA",143,"SEA","DFW",0
29,"AA",143,"SEA","DFW",0
11,"AA",907,"SEA","PHX",0
12,"AA",907,"SEA","PHX",1
11,"AA",1053,"PHX","SEA",0
12,"AA",1053,"PHX","SEA",0
1,"AA",986,"DFW","SEA",0
2,"AA",986,"DFW","SEA",0
3,"AA",986,"DFW","SEA",0
4,"AA",986,"DFW","SEA",0
5,"AA",986,"DFW","SEA",0
6,"AA",986,"DFW","SEA",0
7,"AA",986,"DFW","SEA",1
8,"AA",986,"DFW","SEA",0
9,"AA",986,"DFW","SEA",0
10,"AA",986,"DFW","SEA",0
11,"AA",986,"DFW","SEA",0
12,"AA",986,"DFW","SEA",0
13,"AA",986,"DFW","SEA",0
14,"AA",986,"DFW","SEA",0
15,"AA",986,"DFW","SEA",1
16,"AA",986,"DFW","SEA",0
17,"AA",986,"DFW","SEA",0
18,"AA",986,"DFW","SEA",1
19,"AA",986,"DFW","SEA",0
20,"AA",986,"DFW","SEA",0
21,"AA",986,"DFW","SEA",0
22,"AA",986,"DFW","SEA",0
23,"AA",986,"DFW","SEA",0
24,"AA",986,"DFW","SEA",1
25,"AA",986,"DFW","SEA",0
26,"AA",986,"DFW","SEA",0
27,"AA",986,"DFW","SEA",1
28,"AA",986,"DFW","SEA",0
29,"AA",986,"DFW","SEA",0
1,"AA",1070,"SEA","MIA",0
2,"AA",1070,"SEA","MIA",0
3,"AA",1070,"SEA","MIA",0
4,"AA",1070,"SEA","MIA",0
5,"AA",1070,"SEA","MIA",1
6,"AA",1070,"SEA","MIA",0
7,"AA",1070,"SEA","MIA",0
8,"AA",1070,"SEA","MIA",0
9,"AA",1070,"SEA","MIA",0
10,"AA",1070,"SEA","MIA",0
11,"AA",1070,"SEA","MIA",0
12,"AA",1070,"SEA","MIA",0
13,"AA",1070,"SEA","MIA",0
14,"AA",1070,"SEA","MIA",0
15,"AA",1070,"SEA","MIA",0
16,"AA",1070,"SEA","MIA",0
17,"AA",1070,"SEA","MIA",0
18,"AA",1070,"SEA","MIA",0
19,"AA",1070,"SEA","MIA",0
20,"AA",1070,"SEA","MIA",0
21,"AA",1070,"SEA","MIA",0
22,"AA",1070,"SEA","MIA",0
23,"AA",1070,"SEA","MIA",0
24,"AA",1070,"SEA","MIA",0
25,"AA",1070,"SEA","MIA",0
26,"AA",1070,"SEA","MIA",0
27,"AA",1070,"SEA","MIA",0
28,"AA",1070,"SEA","MIA",1
29,"AA",1070,"SEA","MIA",0
1,"AA",1223,"DFW","SEA",0
2,"AA",1223,"DFW","SEA",0
3,"AA",1223,"DFW","SEA",0
4,"AA",1223,"DFW","SEA",1
5,"AA",1223,"DFW","SEA",1
6,"AA",1223,"DFW","SEA",0
7,"AA",1223,"DFW","SEA",0
8,"AA",1223,"DFW","SEA",0
9,"AA",1223,"DFW","SEA",1
10,"AA",1223,"DFW","SEA",0
1,"AA",1228,"SEA","DFW",0
2,"AA",1228,"SEA","DFW",0
3,"AA",1228,"SEA","DFW",0
4,"AA",1228,"SEA","DFW",1
5,"AA",1228,"SEA","DFW",0
6,"AA",1228,"SEA","DFW",0
7,"AA",1228,"SEA","DFW",0
8,"AA",1228,"SEA","DFW",0
9,"AA",1228,"SEA","DFW",0
10,"AA",1228,"SEA","DFW",0
11,"AA",1228,"SEA","DFW",0
12,"AA",1228,"SEA","DFW",0
13,"AA",1228,"SEA","DFW",0
14,"AA",1228,"SEA","DFW",0
15,"AA",1228,"SEA","DFW",0
16,"AA",1228,"SEA","DFW",0
17,"AA",1228,"SEA","DFW",0
18,"AA",1228,"SEA","DFW",0
19,"AA",1228,"SEA","DFW",0
20,"AA",1228,"SEA","DFW",0
21,"AA",1228,"SEA","DFW",0
22,"AA",1228,"SEA","DFW",0
23,"AA",1228,"SEA","DFW",0
24,"AA",1228,"SEA","DFW",0
25,"AA",1228,"SEA","DFW",0
26,"AA",1228,"SEA","DFW",0
27,"AA",1228,"SEA","DFW",0
28,"AA",1228,"SEA","DFW",0
29,"AA",1228,"SEA","DFW",0
1,"AA",1230,"SEA","DFW",0
2,"AA",1230,"SEA","DFW",0
3,"AA",1230,"SEA","DFW",0
4,"AA",1230,"SEA","DFW",0
5,"AA",1230,"SEA","DFW",0
6,"AA",1230,"SEA","DFW",0
8,"AA",1230,"SEA","DFW",0
9,"AA",1230,"SEA","DFW",0
10,"AA",1230,"SEA","DFW",0
11,"AA",1230,"SEA","DFW",0
12,"AA",1230,"SEA","DFW",0
13,"AA",1230,"SEA","DFW",0
14,"AA",1230,"SEA","DFW",0
15,"AA",1230,"SEA","DFW",0
16,"AA",1230,"SEA","DFW",0
17,"AA",1230,"SEA","DFW",0
18,"AA",1230,"SEA","DFW",0
19,"AA",1230,"SEA","DFW",0
20,"AA",1230,"SEA","DFW",0
21,"AA",1230,"SEA","DFW",0
22,"AA",1230,"SEA","DFW",0
23,"AA",1230,"SEA","DFW",0
24,"AA",1230,"SEA","DFW",0
25,"AA",1230,"SEA","DFW",0
26,"AA",1230,"SEA","DFW",0
27,"AA",1230,"SEA","DFW",0
28,"AA",1230,"SEA","DFW",0
29,"AA",1230,"SEA","DFW",0
1,"AA",1239,"ORD","SEA",0
2,"AA",1239,"ORD","SEA",0
3,"AA",1239,"ORD","SEA",0
4,"AA",1239,"ORD","SEA",0
5,"AA",1239,"ORD","SEA",0
6,"AA",1239,"ORD","SEA",0
7,"AA",1239,"ORD","SEA",1
8,"AA",1239,"ORD","SEA",1
9,"AA",1239,"ORD","SEA",0
10,"AA",1239,"ORD","SEA",1
11,"AA",1239,"ORD","SEA",0
12,"AA",1239,"ORD","SEA",1
13,"AA",1239,"ORD","SEA",1
14,"AA",1239,"ORD","SEA",0
15,"AA",1239,"ORD","SEA",0
16,"AA",1239,"ORD","SEA",0
17,"AA",1239,"ORD","SEA",1
18,"AA",1239,"ORD","SEA",0
19,"AA",1239,"ORD","SEA",1
20,"AA",1239,"ORD","SEA",0
21,"AA",1239,"ORD","SEA",0
22,"AA",1239,"ORD","SEA",0
23,"AA",1239,"ORD","SEA",0
24,"AA",1239,"ORD","SEA",0
25,"AA",1239,"ORD","SEA",0
26,"AA",1239,"ORD","SEA",1
27,"AA",1239,"ORD","SEA",0
28,"AA",1239,"ORD","SEA",0
29,"AA",1239,"ORD","SEA",0
1,"AA",1239,"SEA","ORD",0
2,"AA",1239,"SEA","ORD",1
3,"AA",1239,"SEA","ORD",0
4,"AA",1239,"SEA","ORD",0
5,"AA",1239,"SEA","ORD",0
6,"AA",1239,"SEA","ORD",0
7,"AA",1239,"SEA","ORD",1
8,"AA",1239,"SEA","ORD",1
9,"AA",1239,"SEA","ORD",0
10,"AA",1239,"SEA","ORD",0
11,"AA",1239,"SEA","ORD",0
12,"AA",1239,"SEA","ORD",1
13,"AA",1239,"SEA","ORD",1
14,"AA",1239,"SEA","ORD",1
15,"AA",1239,"SEA","ORD",0
16,"AA",1239,"SEA","ORD",0
17,"AA",1239,"SEA","ORD",0
18,"AA",1239,"SEA","ORD",0
19,"AA",1239,"SEA","ORD",1
20,"AA",1239,"SEA","ORD",0
21,"AA",1239,"SEA","ORD",0
22,"AA",1239,"SEA","ORD",0
23,"AA",1239,"SEA","ORD",0
24,"AA",1239,"SEA","ORD",0
25,"AA",1239,"SEA","ORD",0
26,"AA",1239,"SEA","ORD",1
27,"AA",1239,"SEA","ORD",0
28,"AA",1239,"SEA","ORD",0
29,"AA",1239,"SEA","ORD",0
11,"AA",1262,"SEA","PHX",0
12,"AA",1262,"SEA","PHX",0
13,"AA",1262,"SEA","PHX",0
14,"AA",1262,"SEA","PHX",0
15,"AA",1262,"SEA","PHX",NA
16,"AA",1262,"SEA","PHX",0
17,"AA",1262,"SEA","PHX",0
18,"AA",1262,"SEA","PHX",0
19,"AA",1262,"SEA","PHX",0
20,"AA",1262,"SEA","PHX",0
21,"AA",1262,"SEA","PHX",0
22,"AA",1262,"SEA","PHX",0
23,"AA",1262,"SEA","PHX",0
24,"AA",1262,"SEA","PHX",1
25,"AA",1262,"SEA","PHX",1
26,"AA",1262,"SEA","PHX",0
27,"AA",1262,"SEA","PHX",0
28,"AA",1262,"SEA","PHX",0
29,"AA",1262,"SEA","PHX",0
1,"AA",1283,"SEA","ORD",0
2,"AA",1283,"SEA","ORD",NA
3,"AA",1283,"SEA","ORD",0
4,"AA",1283,"SEA","ORD",1
5,"AA",1283,"SEA","ORD",0
6,"AA",1283,"SEA","ORD",0
7,"AA",1283,"SEA","ORD",0
8,"AA",1283,"SEA","ORD",0
9,"AA",1283,"SEA","ORD",0
10,"AA",1283,"SEA","ORD",0
11,"AA",1283,"SEA","ORD",0
12,"AA",1283,"SEA","ORD",1
13,"AA",1283,"SEA","ORD",0
14,"AA",1283,"SEA","ORD",1
15,"AA",1283,"SEA","ORD",0
16,"AA",1283,"SEA","ORD",0
17,"AA",1283,"SEA","ORD",0
18,"AA",1283,"SEA","ORD",0
1,"AA",1308,"SEA","DFW",0
2,"AA",1308,"SEA","DFW",0
3,"AA",1308,"SEA","DFW",0
4,"AA",1308,"SEA","DFW",0
5,"AA",1308,"SEA","DFW",0
6,"AA",1308,"SEA","DFW",0
7,"AA",1308,"SEA","DFW",0
8,"AA",1308,"SEA","DFW",0
9,"AA",1308,"SEA","DFW",0
10,"AA",1308,"SEA","DFW",0
11,"AA",1308,"SEA","DFW",0
12,"AA",1308,"SEA","DFW",0
13,"AA",1308,"SEA","DFW",0
14,"AA",1308,"SEA","DFW",0
15,"AA",1308,"SEA","DFW",0
16,"AA",1308,"SEA","DFW",0
17,"AA",1308,"SEA","DFW",0
18,"AA",1308,"SEA","DFW",0
19,"AA",1308,"SEA","DFW",0
20,"AA",1308,"SEA","DFW",0
21,"AA",1308,"SEA","DFW",0
22,"AA",1308,"SEA","DFW",0
23,"AA",1308,"SEA","DFW",0
24,"AA",1308,"SEA","DFW",0
25,"AA",1308,"SEA","DFW",0
26,"AA",1308,"SEA","DFW",0
27,"AA",1308,"SEA","DFW",0
28,"AA",1308,"SEA","DFW",0
29,"AA",1308,"SEA","DFW",0
1,"AA",1431,"PHX","SEA",0
2,"AA",1431,"PHX","SEA",0
3,"AA",1431,"PHX","SEA",0
4,"AA",1431,"PHX","SEA",0
5,"AA",1431,"PHX","SEA",0
6,"AA",1431,"PHX","SEA",0
7,"AA",1431,"PHX","SEA",0
8,"AA",1431,"PHX","SEA",0
9,"AA",1431,"PHX","SEA",0
10,"AA",1431,"PHX","SEA",0
11,"AA",1431,"PHX","SEA",0
12,"AA",1431,"PHX","SEA",0
13,"AA",1431,"PHX","SEA",1
14,"AA",1431,"PHX","SEA",0
15,"AA",1431,"PHX","SEA",NA
16,"AA",1431,"PHX","SEA",0
17,"AA",1431,"PHX","SEA",0
18,"AA",1431,"PHX","SEA",0
19,"AA",1431,"PHX","SEA",0
20,"AA",1431,"PHX","SEA",0
21,"AA",1431,"PHX","SEA",0
22,"AA",1431,"PHX","SEA",0
23,"AA",1431,"PHX","SEA",0
24,"AA",1431,"PHX","SEA",1
25,"AA",1431,"PHX","SEA",0
26,"AA",1431,"PHX","SEA",0
27,"AA",1431,"PHX","SEA",0
28,"AA",1431,"PHX","SEA",0
29,"AA",1431,"PHX","SEA",0
19,"AA",1283,"SEA","ORD",1
20,"AA",1283,"SEA","ORD",0
21,"AA",1283,"SEA","ORD",0
22,"AA",1283,"SEA","ORD",0
23,"AA",1283,"SEA","ORD",0
24,"AA",1283,"SEA","ORD",1
25,"AA",1283,"SEA","ORD",0
26,"AA",1283,"SEA","ORD",0
27,"AA",1283,"SEA","ORD",0
28,"AA",1283,"SEA","ORD",1
29,"AA",1283,"SEA","ORD",0
11,"AA",1467,"SEA","PHX",0
12,"AA",1467,"SEA","PHX",0
13,"AA",1467,"SEA","PHX",0
14,"AA",1467,"SEA","PHX",0
15,"AA",1467,"SEA","PHX",0
16,"AA",1467,"SEA","PHX",0
17,"AA",1467,"SEA","PHX",0
18,"AA",1467,"SEA","PHX",0
19,"AA",1467,"SEA","PHX",0
20,"AA",1467,"SEA","PHX",0
21,"AA",1467,"SEA","PHX",0
22,"AA",1467,"SEA","PHX",0
23,"AA",1467,"SEA","PHX",1
24,"AA",1467,"SEA","PHX",1
25,"AA",1467,"SEA","PHX",0
26,"AA",1467,"SEA","PHX",0
27,"AA",1467,"SEA","PHX",0
28,"AA",1467,"SEA","PHX",0
29,"AA",1467,"SEA","PHX",0
1,"AA",1402,"DFW","SEA",0
2,"AA",1402,"DFW","SEA",0
3,"AA",1402,"DFW","SEA",0
4,"AA",1402,"DFW","SEA",0
5,"AA",1402,"DFW","SEA",0
6,"AA",1402,"DFW","SEA",0
8,"AA",1402,"DFW","SEA",0
9,"AA",1402,"DFW","SEA",0
10,"AA",1402,"DFW","SEA",0
11,"AA",1402,"DFW","SEA",0
12,"AA",1402,"DFW","SEA",0
13,"AA",1402,"DFW","SEA",0
14,"AA",1402,"DFW","SEA",1
15,"AA",1402,"DFW","SEA",1
16,"AA",1402,"DFW","SEA",0
17,"AA",1402,"DFW","SEA",0
18,"AA",1402,"DFW","SEA",0
19,"AA",1402,"DFW","SEA",0
20,"AA",1402,"DFW","SEA",0
21,"AA",1402,"DFW","SEA",0
22,"AA",1402,"DFW","SEA",0
23,"AA",1402,"DFW","SEA",0
24,"AA",1402,"DFW","SEA",0
25,"AA",1402,"DFW","SEA",0
26,"AA",1402,"DFW","SEA",0
27,"AA",1402,"DFW","SEA",0
28,"AA",1402,"DFW","SEA",0
29,"AA",1402,"DFW","SEA",0
1,"AA",1402,"SEA","DFW",0
2,"AA",1402,"SEA","DFW",0
3,"AA",1402,"SEA","DFW",0
4,"AA",1402,"SEA","DFW",0
5,"AA",1402,"SEA","DFW",0
6,"AA",1402,"SEA","DFW",0
7,"AA",1402,"SEA","DFW",0
8,"AA",1402,"SEA","DFW",1
9,"AA",1402,"SEA","DFW",0
10,"AA",1402,"SEA","DFW",0
11,"AA",1402,"SEA","DFW",0
12,"AA",1402,"SEA","DFW",0
13,"AA",1402,"SEA","DFW",0
14,"AA",1402,"SEA","DFW",0
15,"AA",1402,"SEA","DFW",1
16,"AA",1402,"SEA","DFW",1
17,"AA",1402,"SEA","DFW",0
18,"AA",1402,"SEA","DFW",0
19,"AA",1402,"SEA","DFW",0
20,"AA",1402,"SEA","DFW",0
21,"AA",1402,"SEA","DFW",0
22,"AA",1402,"SEA","DFW",0
23,"AA",1402,"SEA","DFW",0
24,"AA",1402,"SEA","DFW",0
25,"AA",1402,"SEA","DFW",0
26,"AA",1402,"SEA","DFW",1
27,"AA",1402,"SEA","DFW",0
28,"AA",1402,"SEA","DFW",0
29,"AA",1402,"SEA","DFW",0
1,"AA",1512,"SEA","DFW",0
2,"AA",1512,"SEA","DFW",0
3,"AA",1512,"SEA","DFW",0
4,"AA",1512,"SEA","DFW",0
5,"AA",1512,"SEA","DFW",0
6,"AA",1512,"SEA","DFW",0
7,"AA",1512,"SEA","DFW",0
8,"AA",1512,"SEA","DFW",0
9,"AA",1512,"SEA","DFW",0
10,"AA",1512,"SEA","DFW",0
11,"AA",1512,"SEA","DFW",0
12,"AA",1512,"SEA","DFW",0
13,"AA",1512,"SEA","DFW",0
14,"AA",1512,"SEA","DFW",0
15,"AA",1512,"SEA","DFW",0
16,"AA",1512,"SEA","DFW",0
17,"AA",1512,"SEA","DFW",0
18,"AA",1512,"SEA","DFW",0
19,"AA",1512,"SEA","DFW",0
20,"AA",1512,"SEA","DFW",0
21,"AA",1512,"SEA","DFW",0
22,"AA",1512,"SEA","DFW",0
23,"AA",1512,"SEA","DFW",0
24,"AA",1512,"SEA","DFW",0
25,"AA",1512,"SEA","DFW",0
26,"AA",1512,"SEA","DFW",0
27,"AA",1512,"SEA","DFW",0
28,"AA",1512,"SEA","DFW",0
29,"AA",1512,"SEA","DFW",0
11,"AA",1609,"DFW","SEA",0
12,"AA",1609,"DFW","SEA",0
13,"AA",1609,"DFW","SEA",0
14,"AA",1609,"DFW","SEA",1
15,"AA",1609,"DFW","SEA",1
16,"AA",1609,"DFW","SEA",1
17,"AA",1609,"DFW","SEA",0
18,"AA",1609,"DFW","SEA",1
19,"AA",1609,"DFW","SEA",0
20,"AA",1609,"DFW","SEA",0
21,"AA",1609,"DFW","SEA",0
22,"AA",1609,"DFW","SEA",0
23,"AA",1609,"DFW","SEA",0
24,"AA",1609,"DFW","SEA",0
25,"AA",1609,"DFW","SEA",0
26,"AA",1609,"DFW","SEA",0
27,"AA",1609,"DFW","SEA",0
28,"AA",1609,"DFW","SEA",1
29,"AA",1609,"DFW","SEA",0
1,"AA",1623,"ORD","SEA",0
2,"AA",1623,"ORD","SEA",0
3,"AA",1623,"ORD","SEA",0
4,"AA",1623,"ORD","SEA",0
5,"AA",1623,"ORD","SEA",0
6,"AA",1623,"ORD","SEA",0
7,"AA",1623,"ORD","SEA",0
8,"AA",1623,"ORD","SEA",0
9,"AA",1623,"ORD","SEA",NA
10,"AA",1623,"ORD","SEA",0
11,"AA",1623,"ORD","SEA",0
12,"AA",1623,"ORD","SEA",0
13,"AA",1623,"ORD","SEA",0
14,"AA",1623,"ORD","SEA",0
15,"AA",1623,"ORD","SEA",0
16,"AA",1623,"ORD","SEA",0
17,"AA",1623,"ORD","SEA",0
18,"AA",1623,"ORD","SEA",0
19,"AA",1623,"ORD","SEA",0
20,"AA",1623,"ORD","SEA",0
21,"AA",1623,"ORD","SEA",0
22,"AA",1623,"ORD","SEA",0
23,"AA",1623,"ORD","SEA",0
24,"AA",1623,"ORD","SEA",0
25,"AA",1623,"ORD","SEA",0
26,"AA",1623,"ORD","SEA",0
27,"AA",1623,"ORD","SEA",0
28,"AA",1623,"ORD","SEA",1
29,"AA",1623,"ORD","SEA",0
1,"AA",2262,"DFW","SEA",0
2,"AA",2262,"DFW","SEA",0
3,"AA",2262,"DFW","SEA",0
4,"AA",2262,"DFW","SEA",0
5,"AA",2262,"DFW","SEA",0
6,"AA",2262,"DFW","SEA",1
7,"AA",2262,"DFW","SEA",0
8,"AA",2262,"DFW","SEA",0
9,"AA",2262,"DFW","SEA",0
10,"AA",2262,"DFW","SEA",0
11,"AA",2262,"DFW","SEA",0
12,"AA",2262,"DFW","SEA",0
13,"AA",2262,"DFW","SEA",0
14,"AA",2262,"DFW","SEA",0
15,"AA",2262,"DFW","SEA",1
16,"AA",2262,"DFW","SEA",1
17,"AA",2262,"DFW","SEA",0
18,"AA",2262,"DFW","SEA",0
19,"AA",2262,"DFW","SEA",0
20,"AA",2262,"DFW","SEA",0
21,"AA",2262,"DFW","SEA",0
22,"AA",2262,"DFW","SEA",0
23,"AA",2262,"DFW","SEA",0
24,"AA",2262,"DFW","SEA",0
25,"AA",2262,"DFW","SEA",0
26,"AA",2262,"DFW","SEA",0
27,"AA",2262,"DFW","SEA",0
28,"AA",2262,"DFW","SEA",0
29,"AA",2262,"DFW","SEA",0
1,"AA",2390,"SEA","PHX",0
2,"AA",2390,"SEA","PHX",0
3,"AA",2390,"SEA","PHX",0
4,"AA",2390,"SEA","PHX",0
5,"AA",2390,"SEA","PHX",0
6,"AA",2390,"SEA","PHX",0
7,"AA",2390,"SEA","PHX",0
8,"AA",2390,"SEA","PHX",0
9,"AA",2390,"SEA","PHX",0
10,"AA",2390,"SEA","PHX",0
1,"AA",413,"PHX","SEA",0
1,"AA",442,"SEA","PHX",0
1,"AA",521,"PHX","SEA",0
1,"AA",536,"GEG","PHX",0
1,"AA",544,"SEA","PHX",0
1,"AA",560,"PHX","SEA",0
1,"AA",649,"SEA","PHX",0
1,"AA",728,"SEA","PHL",0
1,"AA",1939,"PHL","SEA",0
2,"AA",609,"CLT","SEA",0
2,"AA",624,"SEA","CLT",0
2,"AA",634,"SEA","PHX",0
2,"AA",728,"SEA","PHL",0
2,"AA",1939,"PHL","SEA",0
3,"AA",413,"PHX","SEA",0
3,"AA",442,"SEA","PHX",0
3,"AA",521,"PHX","SEA",0
3,"AA",536,"GEG","PHX",0
3,"AA",544,"SEA","PHX",0
1,"AA",580,"PHX","GEG",0
1,"AA",603,"PHX","SEA",0
1,"AA",609,"CLT","SEA",1
1,"AA",624,"SEA","CLT",0
1,"AA",634,"SEA","PHX",0
3,"AA",560,"PHX","SEA",1
3,"AA",580,"PHX","GEG",0
3,"AA",603,"PHX","SEA",0
3,"AA",609,"CLT","SEA",0
3,"AA",624,"SEA","CLT",0
3,"AA",634,"SEA","PHX",0
3,"AA",649,"SEA","PHX",0
3,"AA",890,"SEA","CLT",NA
3,"AA",1912,"CLT","SEA",1
5,"AA",1912,"CLT","SEA",0
6,"AA",413,"PHX","SEA",0
6,"AA",442,"SEA","PHX",0
6,"AA",521,"PHX","SEA",0
6,"AA",529,"GEG","PHX",0
6,"AA",560,"PHX","SEA",0
5,"AA",413,"PHX","SEA",0
5,"AA",442,"SEA","PHX",0
5,"AA",521,"PHX","SEA",0
5,"AA",536,"GEG","PHX",0
5,"AA",544,"SEA","PHX",0
5,"AA",560,"PHX","SEA",0
5,"AA",580,"PHX","GEG",0
5,"AA",603,"PHX","SEA",0
5,"AA",609,"CLT","SEA",0
5,"AA",624,"SEA","CLT",0
5,"AA",634,"SEA","PHX",0
5,"AA",649,"SEA","PHX",0
5,"AA",890,"SEA","CLT",0
6,"AA",1939,"PHL","SEA",0
7,"AA",413,"PHX","SEA",0
7,"AA",442,"SEA","PHX",0
7,"AA",473,"SEA","PHX",0
7,"AA",483,"GEG","PHX",0
7,"AA",521,"PHX","SEA",0
7,"AA",544,"SEA","PHX",0
7,"AA",560,"PHX","SEA",0
