"DAY_OF_MONTH","CARRIER","FL_NUM","ORIGIN","DEST","ARR_DEL15"
27,"AA",289,"LGA","ORD",0
28,"AA",289,"LGA","ORD",0
29,"AA",289,"LGA","ORD",0
30,"AA",289,"LGA","ORD",0
1,"AA",292,"LAX","JFK",0
2,"AA",292,"LAX","JFK",0
3,"AA",292,"LAX","JFK",0
4,"AA",292,"LAX","JFK",1
5,"AA",292,"LAX","JFK",0
6,"AA",292,"LAX","JFK",0
7,"AA",292,"LAX","JFK",0
8,"AA",292,"LAX","JFK",0
9,"AA",292,"LAX","JFK",0
10,"AA",292,"LAX","JFK",0
11,"AA",292,"LAX","JFK",0
12,"AA",292,"LAX","JFK",0
13,"AA",292,"LAX","JFK",0
14,"AA",292,"LAX","JFK",0
15,"AA",292,"LAX","JFK",0
16,"AA",292,"LAX","JFK",0
17,"AA",292,"LAX","JFK",0
18,"AA",292,"LAX","JFK",0
19,"AA",292,"LAX","JFK",0
20,"AA",292,"LAX","JFK",0
21,"AA",292,"LAX","JFK",0
22,"AA",292,"LAX","JFK",0
23,"AA",292,"LAX","JFK",0
24,"AA",292,"LAX","JFK",0
25,"AA",292,"LAX","JFK",0
26,"AA",292,"LAX","JFK",0
27,"AA",292,"LAX","JFK",0
28,"AA",292,"LAX","JFK",0
29,"AA",292,"LAX","JFK",0
30,"AA",292,"LAX","JFK",0
1,"AA",293,"JFK","LAX",0
2,"AA",293,"JFK","LAX",1
3,"AA",293,"JFK","LAX",1
4,"AA",293,"JFK","LAX",0
5,"AA",293,"JFK","LAX",1
6,"AA",293,"JFK","LAX",0
7,"AA",293,"JFK","LAX",0
8,"AA",293,"JFK","LAX",1
9,"AA",293,"JFK","LAX",0
10,"AA",293,"JFK","LAX",0
11,"AA",293,"JFK","LAX",1
12,"AA",293,"JFK","LAX",1
13,"AA",293,"JFK","LAX",1
14,"AA",293,"JFK","LAX",0
15,"AA",293,"JFK","LAX",0
16,"AA",293,"JFK","LAX",1
17,"AA",293,"JFK","LAX",1
18,"AA",293,"JFK","LAX",1
19,"AA",293,"JFK","LAX",1
20,"AA",293,"JFK","LAX",0
21,"AA",293,"JFK","LAX",1
22,"AA",293,"JFK","LAX",0
23,"AA",293,"JFK","LAX",1
24,"AA",293,"JFK","LAX",1
25,"AA",293,"JFK","LAX",0
26,"AA",293,"JFK","LAX",0
27,"AA",293,"JFK","LAX",1
28,"AA",293,"JFK","LAX",1
29,"AA",293,"JFK","LAX",0
30,"AA",293,"JFK","LAX",1
1,"AA",303,"LGA","ORD",1
2,"AA",303,"LGA","ORD",0
3,"AA",303,"LGA","ORD",0
4,"AA",303,"LGA","ORD",0
5,"AA",303,"LGA","ORD",0
6,"AA",303,"LGA","ORD",1
7,"AA",303,"LGA","ORD",0
8,"AA",303,"LGA","ORD",0
9,"AA",303,"LGA","ORD",0
10,"AA",303,"LGA","ORD",0
11,"AA",303,"LGA","ORD",0
12,"AA",303,"LGA","ORD",0
13,"AA",303,"LGA","ORD",0
14,"AA",303,"LGA","ORD",0
15,"AA",303,"LGA","ORD",1
16,"AA",303,"LGA","ORD",0
17,"AA",303,"LGA","ORD",0
18,"AA",303,"LGA","ORD",0
19,"AA",303,"LGA","ORD",0
20,"AA",303,"LGA","ORD",0
21,"AA",303,"LGA","ORD",0
22,"AA",303,"LGA","ORD",0
23,"AA",303,"LGA","ORD",0
24,"AA",303,"LGA","ORD",0
25,"AA",303,"LGA","ORD",0
26,"AA",303,"LGA","ORD",0
27,"AA",303,"LGA","ORD",0
28,"AA",303,"LGA","ORD",0
29,"AA",303,"LGA","ORD",0
30,"AA",303,"LGA","ORD",0
1,"AA",304,"LGA","ORD",0
2,"AA",304,"LGA","ORD",0
3,"AA",304,"LGA","ORD",0
5,"AA",304,"LGA","ORD",0
6,"AA",304,"LGA","ORD",0
7,"AA",304,"LGA","ORD",0
8,"AA",304,"LGA","ORD",0
9,"AA",304,"LGA","ORD",0
10,"AA",304,"LGA","ORD",0
12,"AA",304,"LGA","ORD",0
13,"AA",304,"LGA","ORD",1
14,"AA",304,"LGA","ORD",0
15,"AA",304,"LGA","ORD",1
16,"AA",304,"LGA","ORD",0
17,"AA",304,"LGA","ORD",0
19,"AA",304,"LGA","ORD",0
20,"AA",304,"LGA","ORD",0
21,"AA",304,"LGA","ORD",0
22,"AA",304,"LGA","ORD",0
23,"AA",304,"LGA","ORD",1
24,"AA",304,"LGA","ORD",0
26,"AA",304,"LGA","ORD",0
27,"AA",304,"LGA","ORD",0
28,"AA",304,"LGA","ORD",0
29,"AA",304,"LGA","ORD",0
30,"AA",304,"LGA","ORD",0
16,"AA",364,"ORD","LGA",1
17,"AA",364,"ORD","LGA",0
19,"AA",364,"ORD","LGA",0
20,"AA",364,"ORD","LGA",1
21,"AA",364,"ORD","LGA",1
22,"AA",364,"ORD","LGA",1
23,"AA",364,"ORD","LGA",1
24,"AA",364,"ORD","LGA",1
26,"AA",364,"ORD","LGA",1
27,"AA",364,"ORD","LGA",0
28,"AA",364,"ORD","LGA",0
29,"AA",364,"ORD","LGA",0
30,"AA",364,"ORD","LGA",0
1,"AA",365,"ORD","LGA",1
2,"AA",365,"ORD","LGA",0
3,"AA",365,"ORD","LGA",0
5,"AA",365,"ORD","LGA",1
6,"AA",365,"ORD","LGA",0
7,"AA",365,"ORD","LGA",1
8,"AA",365,"ORD","LGA",0
9,"AA",365,"ORD","LGA",1
10,"AA",365,"ORD","LGA",0
12,"AA",365,"ORD","LGA",0
13,"AA",365,"ORD","LGA",0
14,"AA",365,"ORD","LGA",0
15,"AA",365,"ORD","LGA",1
16,"AA",365,"ORD","LGA",0
17,"AA",365,"ORD","LGA",1
19,"AA",365,"ORD","LGA",1
20,"AA",365,"ORD","LGA",0
21,"AA",365,"ORD","LGA",0
22,"AA",365,"ORD","LGA",1
23,"AA",365,"ORD","LGA",1
24,"AA",365,"ORD","LGA",1
26,"AA",365,"ORD","LGA",1
27,"AA",365,"ORD","LGA",0
28,"AA",365,"ORD","LGA",1
29,"AA",365,"ORD","LGA",0
30,"AA",365,"ORD","LGA",0
1,"AA",368,"ORD","LGA",0
2,"AA",368,"ORD","LGA",0
3,"AA",368,"ORD","LGA",0
4,"AA",368,"ORD","LGA",0
5,"AA",368,"ORD","LGA",0
6,"AA",368,"ORD","LGA",0
7,"AA",368,"ORD","LGA",1
8,"AA",368,"ORD","LGA",1
9,"AA",368,"ORD","LGA",1
10,"AA",368,"ORD","LGA",0
11,"AA",368,"ORD","LGA",0
12,"AA",368,"ORD","LGA",0
13,"AA",368,"ORD","LGA",1
14,"AA",368,"ORD","LGA",0
15,"AA",368,"ORD","LGA",0
16,"AA",368,"ORD","LGA",1
17,"AA",368,"ORD","LGA",0
18,"AA",368,"ORD","LGA",0
19,"AA",368,"ORD","LGA",0
20,"AA",368,"ORD","LGA",1
21,"AA",368,"ORD","LGA",0
22,"AA",368,"ORD","LGA",1
23,"AA",368,"ORD","LGA",1
24,"AA",368,"ORD","LGA",1
25,"AA",368,"ORD","LGA",0
26,"AA",368,"ORD","LGA",1
27,"AA",368,"ORD","LGA",0
28,"AA",368,"ORD","LGA",0
29,"AA",368,"ORD","LGA",0
30,"AA",368,"ORD","LGA",0
1,"AA",371,"LGA","ORD",0
2,"AA",371,"LGA","ORD",0
3,"AA",371,"LGA","ORD",0
5,"AA",371,"LGA","ORD",0
6,"AA",371,"LGA","ORD",0
7,"AA",371,"LGA","ORD",0
8,"AA",371,"LGA","ORD",0
9,"AA",371,"LGA","ORD",1
10,"AA",371,"LGA","ORD",1
12,"AA",371,"LGA","ORD",0
13,"AA",371,"LGA","ORD",0
14,"AA",371,"LGA","ORD",1
15,"AA",371,"LGA","ORD",1
16,"AA",371,"LGA","ORD",0
17,"AA",371,"LGA","ORD",1
19,"AA",371,"LGA","ORD",0
20,"AA",371,"LGA","ORD",0
21,"AA",371,"LGA","ORD",0
22,"AA",371,"LGA","ORD",1
23,"AA",371,"LGA","ORD",1
24,"AA",371,"LGA","ORD",1
26,"AA",371,"LGA","ORD",0
27,"AA",371,"LGA","ORD",0
28,"AA",371,"LGA","ORD",1
29,"AA",371,"LGA","ORD",0
30,"AA",371,"LGA","ORD",0
1,"AA",374,"ORD","LGA",0
2,"AA",374,"ORD","LGA",0
3,"AA",374,"ORD","LGA",0
5,"AA",374,"ORD","LGA",0
6,"AA",374,"ORD","LGA",0
7,"AA",374,"ORD","LGA",1
8,"AA",374,"ORD","LGA",1
9,"AA",374,"ORD","LGA",1
10,"AA",374,"ORD","LGA",1
12,"AA",374,"ORD","LGA",0
13,"AA",374,"ORD","LGA",0
14,"AA",374,"ORD","LGA",0
15,"AA",374,"ORD","LGA",0
16,"AA",374,"ORD","LGA",1
17,"AA",374,"ORD","LGA",1
19,"AA",374,"ORD","LGA",1
20,"AA",374,"ORD","LGA",1
21,"AA",374,"ORD","LGA",0
22,"AA",374,"ORD","LGA",0
23,"AA",374,"ORD","LGA",1
24,"AA",374,"ORD","LGA",1
26,"AA",374,"ORD","LGA",1
27,"AA",374,"ORD","LGA",0
28,"AA",374,"ORD","LGA",0
29,"AA",374,"ORD","LGA",1
30,"AA",374,"ORD","LGA",1
29,"AA",256,"LAX","JFK",1
30,"AA",256,"LAX","JFK",0
1,"AA",261,"SEA","JFK",0
2,"AA",261,"SEA","JFK",0
3,"AA",261,"SEA","JFK",0
4,"AA",261,"SEA","JFK",0
5,"AA",261,"SEA","JFK",0
6,"AA",261,"SEA","JFK",1
7,"AA",261,"SEA","JFK",0
8,"AA",261,"SEA","JFK",0
9,"AA",261,"SEA","JFK",0
10,"AA",261,"SEA","JFK",0
11,"AA",261,"SEA","JFK",1
12,"AA",261,"SEA","JFK",0
13,"AA",261,"SEA","JFK",0
14,"AA",261,"SEA","JFK",0
15,"AA",261,"SEA","JFK",0
16,"AA",261,"SEA","JFK",1
17,"AA",261,"SEA","JFK",1
18,"AA",261,"SEA","JFK",0
19,"AA",261,"SEA","JFK",0
20,"AA",261,"SEA","JFK",1
21,"AA",261,"SEA","JFK",0
22,"AA",261,"SEA","JFK",0
23,"AA",261,"SEA","JFK",0
24,"AA",261,"SEA","JFK",0
25,"AA",261,"SEA","JFK",1
26,"AA",261,"SEA","JFK",0
27,"AA",261,"SEA","JFK",0
28,"AA",261,"SEA","JFK",0
29,"AA",261,"SEA","JFK",1
30,"AA",261,"SEA","JFK",0
1,"AA",262,"DFW","LGA",0
2,"AA",262,"DFW","LGA",1
3,"AA",262,"DFW","LGA",1
4,"AA",262,"DFW","LGA",0
5,"AA",262,"DFW","LGA",1
6,"AA",262,"DFW","LGA",0
7,"AA",262,"DFW","LGA",0
8,"AA",262,"DFW","LGA",0
9,"AA",262,"DFW","LGA",0
10,"AA",262,"DFW","LGA",0
11,"AA",262,"DFW","LGA",0
12,"AA",262,"DFW","LGA",NA
13,"AA",262,"DFW","LGA",1
14,"AA",262,"DFW","LGA",0
15,"AA",262,"DFW","LGA",0
16,"AA",262,"DFW","LGA",0
17,"AA",262,"DFW","LGA",1
18,"AA",262,"DFW","LGA",0
19,"AA",262,"DFW","LGA",0
20,"AA",262,"DFW","LGA",0
21,"AA",262,"DFW","LGA",1
22,"AA",262,"DFW","LGA",0
23,"AA",262,"DFW","LGA",0
24,"AA",262,"DFW","LGA",0
25,"AA",262,"DFW","LGA",1
26,"AA",262,"DFW","LGA",1
27,"AA",262,"DFW","LGA",1
28,"AA",262,"DFW","LGA",1
29,"AA",262,"DFW","LGA",0
30,"AA",262,"DFW","LGA",0
1,"AA",263,"LGA","DFW",0
2,"AA",263,"LGA","DFW",0
3,"AA",263,"LGA","DFW",0
4,"AA",263,"LGA","DFW",0
5,"AA",263,"LGA","DFW",0
6,"AA",263,"LGA","DFW",0
7,"AA",263,"LGA","DFW",1
8,"AA",263,"LGA","DFW",0
9,"AA",263,"LGA","DFW",0
10,"AA",263,"LGA","DFW",0
11,"AA",263,"LGA","DFW",0
12,"AA",263,"LGA","DFW",0
13,"AA",263,"LGA","DFW",0
14,"AA",263,"LGA","DFW",1
15,"AA",263,"LGA","DFW",0
16,"AA",263,"LGA","DFW",1
17,"AA",263,"LGA","DFW",0
18,"AA",263,"LGA","DFW",0
19,"AA",263,"LGA","DFW",0
20,"AA",263,"LGA","DFW",0
21,"AA",263,"LGA","DFW",0
22,"AA",263,"LGA","DFW",0
23,"AA",263,"LGA","DFW",1
24,"AA",263,"LGA","DFW",0
25,"AA",263,"LGA","DFW",0
26,"AA",263,"LGA","DFW",1
27,"AA",263,"LGA","DFW",0
28,"AA",263,"LGA","DFW",0
29,"AA",263,"LGA","DFW",0
30,"AA",263,"LGA","DFW",0
2,"AA",267,"JFK","SEA",1
3,"AA",267,"JFK","SEA",1
4,"AA",267,"JFK","SEA",1
5,"AA",267,"JFK","SEA",1
6,"AA",267,"JFK","SEA",0
7,"AA",267,"JFK","SEA",1
8,"AA",267,"JFK","SEA",1
9,"AA",267,"JFK","SEA",1
10,"AA",267,"JFK","SEA",0
11,"AA",267,"JFK","SEA",1
12,"AA",267,"JFK","SEA",0
13,"AA",267,"JFK","SEA",1
14,"AA",267,"JFK","SEA",1
15,"AA",267,"JFK","SEA",0
16,"AA",267,"JFK","SEA",1
17,"AA",267,"JFK","SEA",1
18,"AA",267,"JFK","SEA",1
19,"AA",267,"JFK","SEA",0
20,"AA",267,"JFK","SEA",0
21,"AA",267,"JFK","SEA",1
22,"AA",267,"JFK","SEA",1
23,"AA",267,"JFK","SEA",1
24,"AA",267,"JFK","SEA",1
25,"AA",267,"JFK","SEA",1
26,"AA",267,"JFK","SEA",1
27,"AA",267,"JFK","SEA",1
28,"AA",267,"JFK","SEA",1
29,"AA",267,"JFK","SEA",1
30,"AA",267,"JFK","SEA",0
1,"AA",276,"SFO","JFK",0
2,"AA",276,"SFO","JFK",0
3,"AA",276,"SFO","JFK",0
5,"AA",276,"SFO","JFK",0
6,"AA",276,"SFO","JFK",0
7,"AA",276,"SFO","JFK",0
8,"AA",276,"SFO","JFK",1
9,"AA",276,"SFO","JFK",1
10,"AA",276,"SFO","JFK",1
12,"AA",276,"SFO","JFK",1
13,"AA",276,"SFO","JFK",1
14,"AA",276,"SFO","JFK",1
15,"AA",276,"SFO","JFK",0
16,"AA",276,"SFO","JFK",0
17,"AA",276,"SFO","JFK",0
19,"AA",276,"SFO","JFK",0
20,"AA",276,"SFO","JFK",1
1,"AA",310,"MIA","LGA",1
2,"AA",310,"MIA","LGA",1
3,"AA",310,"MIA","LGA",1
4,"AA",310,"MIA","LGA",0
5,"AA",310,"MIA","LGA",NA
6,"AA",310,"MIA","LGA",0
7,"AA",310,"MIA","LGA",1
8,"AA",310,"MIA","LGA",0
9,"AA",310,"MIA","LGA",1
10,"AA",310,"MIA","LGA",1
11,"AA",310,"MIA","LGA",1
12,"AA",310,"MIA","LGA",1
13,"AA",310,"MIA","LGA",0
14,"AA",310,"MIA","LGA",0
15,"AA",310,"MIA","LGA",1
16,"AA",310,"MIA","LGA",1
17,"AA",310,"MIA","LGA",1
18,"AA",310,"MIA","LGA",0
19,"AA",310,"MIA","LGA",1
20,"AA",310,"MIA","LGA",0
21,"AA",310,"MIA","LGA",1
22,"AA",310,"MIA","LGA",0
23,"AA",310,"MIA","LGA",0
24,"AA",310,"MIA","LGA",1
25,"AA",310,"MIA","LGA",0
26,"AA",310,"MIA","LGA",0
27,"AA",310,"MIA","LGA",1
28,"AA",310,"MIA","LGA",0
29,"AA",310,"MIA","LGA",0
30,"AA",310,"MIA","LGA",0
1,"AA",312,"MIA","JFK",0
2,"AA",312,"MIA","JFK",1
3,"AA",312,"MIA","JFK",0
4,"AA",312,"MIA","JFK",0
5,"AA",312,"MIA","JFK",1
6,"AA",312,"MIA","JFK",1
7,"AA",312,"MIA","JFK",0
8,"AA",312,"MIA","JFK",0
9,"AA",312,"MIA","JFK",1
10,"AA",312,"MIA","JFK",0
11,"AA",312,"MIA","JFK",1
12,"AA",312,"MIA","JFK",1
13,"AA",312,"MIA","JFK",0
14,"AA",312,"MIA","JFK",0
15,"AA",312,"MIA","JFK",1
16,"AA",312,"MIA","JFK",1
17,"AA",312,"MIA","JFK",1
18,"AA",312,"MIA","JFK",1
19,"AA",312,"MIA","JFK",0
20,"AA",312,"MIA","JFK",0
21,"AA",312,"MIA","JFK",1
22,"AA",312,"MIA","JFK",0
23,"AA",312,"MIA","JFK",NA
24,"AA",312,"MIA","JFK",1
25,"AA",312,"MIA","JFK",0
26,"AA",312,"MIA","JFK",1
27,"AA",312,"MIA","JFK",0
28,"AA",312,"MIA","JFK",1
29,"AA",312,"MIA","JFK",0
30,"AA",312,"MIA","JFK",0
1,"AA",319,"JFK","PHX",0
2,"AA",319,"JFK","PHX",1
3,"AA",319,"JFK","PHX",0
4,"AA",319,"JFK","PHX",0
5,"AA",319,"JFK","PHX",0
6,"AA",319,"JFK","PHX",1
7,"AA",319,"JFK","PHX",1
8,"AA",319,"JFK","PHX",0
9,"AA",319,"JFK","PHX",0
10,"AA",319,"JFK","PHX",0
11,"AA",319,"JFK","PHX",1
12,"AA",319,"JFK","PHX",0
13,"AA",319,"JFK","PHX",0
14,"AA",319,"JFK","PHX",0
15,"AA",319,"JFK","PHX",1
16,"AA",319,"JFK","PHX",1
17,"AA",319,"JFK","PHX",NA
18,"AA",319,"JFK","PHX",0
19,"AA",319,"JFK","PHX",0
20,"AA",319,"JFK","PHX",0
21,"AA",319,"JFK","PHX",1
22,"AA",319,"JFK","PHX",0
23,"AA",319,"JFK","PHX",0
24,"AA",319,"JFK","PHX",0
25,"AA",319,"JFK","PHX",0
26,"AA",319,"JFK","PHX",0
27,"AA",319,"JFK","PHX",0
28,"AA",319,"JFK","PHX",0
29,"AA",319,"JFK","PHX",0
30,"AA",319,"JFK","PHX",0
2,"AA",321,"JFK","PHX",0
3,"AA",321,"JFK","PHX",0
5,"AA",321,"JFK","PHX",1
6,"AA",321,"JFK","PHX",1
7,"AA",321,"JFK","PHX",1
8,"AA",321,"JFK","PHX",1
9,"AA",321,"JFK","PHX",0
10,"AA",321,"JFK","PHX",0
12,"AA",321,"JFK","PHX",1
13,"AA",321,"JFK","PHX",0
14,"AA",321,"JFK","PHX",0
15,"AA",321,"JFK","PHX",0
16,"AA",321,"JFK","PHX",0
17,"AA",321,"JFK","PHX",0
19,"AA",321,"JFK","PHX",0
20,"AA",321,"JFK","PHX",0
21,"AA",321,"JFK","PHX",0
22,"AA",321,"JFK","PHX",1
23,"AA",321,"JFK","PHX",1
24,"AA",321,"JFK","PHX",0
26,"AA",321,"JFK","PHX",0
27,"AA",321,"JFK","PHX",0
28,"AA",321,"JFK","PHX",1
29,"AA",321,"JFK","PHX",0
30,"AA",321,"JFK","PHX",1
1,"AA",325,"LGA","ORD",0
2,"AA",325,"LGA","ORD",1
3,"AA",325,"LGA","ORD",0
4,"AA",325,"LGA","ORD",0
5,"AA",325,"LGA","ORD",0
6,"AA",325,"LGA","ORD",0
7,"AA",325,"LGA","ORD",0
8,"AA",325,"LGA","ORD",1
9,"AA",325,"LGA","ORD",0
10,"AA",325,"LGA","ORD",0
11,"AA",325,"LGA","ORD",0
12,"AA",325,"LGA","ORD",1
13,"AA",325,"LGA","ORD",1
14,"AA",325,"LGA","ORD",0
15,"AA",325,"LGA","ORD",0
16,"AA",325,"LGA","ORD",1
17,"AA",325,"LGA","ORD",0
18,"AA",325,"LGA","ORD",0
19,"AA",325,"LGA","ORD",0
20,"AA",325,"LGA","ORD",0
21,"AA",325,"LGA","ORD",0
22,"AA",325,"LGA","ORD",0
23,"AA",325,"LGA","ORD",0
24,"AA",325,"LGA","ORD",0
25,"AA",325,"LGA","ORD",0
26,"AA",325,"LGA","ORD",0
27,"AA",325,"LGA","ORD",0
28,"AA",325,"LGA","ORD",0
29,"AA",325,"LGA","ORD",0
30,"AA",325,"LGA","ORD",0
1,"AA",328,"LGA","ORD",0
2,"AA",328,"LGA","ORD",0
3,"AA",328,"LGA","ORD",0
5,"AA",328,"LGA","ORD",0
6,"AA",328,"LGA","ORD",0
7,"AA",328,"LGA","ORD",0
8,"AA",328,"LGA","ORD",0
9,"AA",328,"LGA","ORD",1
10,"AA",328,"LGA","ORD",1
12,"AA",328,"LGA","ORD",0
13,"AA",328,"LGA","ORD",0
14,"AA",328,"LGA","ORD",0
15,"AA",328,"LGA","ORD",0
16,"AA",328,"LGA","ORD",1
17,"AA",328,"LGA","ORD",0
19,"AA",328,"LGA","ORD",0
20,"AA",328,"LGA","ORD",0
21,"AA",328,"LGA","ORD",0
22,"AA",328,"LGA","ORD",1
23,"AA",328,"LGA","ORD",1
24,"AA",328,"LGA","ORD",1
26,"AA",328,"LGA","ORD",1
27,"AA",328,"LGA","ORD",0
28,"AA",328,"LGA","ORD",0
29,"AA",328,"LGA","ORD",0
30,"AA",328,"LGA","ORD",0
1,"AA",330,"BOS","JFK",0
1,"AA",330,"JFK","CLT",0
2,"AA",330,"JFK","CLT",0
3,"AA",330,"JFK","CLT",1
4,"AA",330,"JFK","CLT",0
5,"AA",330,"JFK","CLT",0
6,"AA",330,"JFK","CLT",1
7,"AA",330,"JFK","CLT",0
8,"AA",330,"JFK","CLT",0
9,"AA",330,"JFK","CLT",0
10,"AA",330,"JFK","CLT",0
11,"AA",330,"JFK","CLT",0
12,"AA",330,"JFK","CLT",1
13,"AA",330,"JFK","CLT",0
14,"AA",330,"JFK","CLT",0
15,"AA",330,"JFK","CLT",0
16,"AA",330,"JFK","CLT",1
17,"AA",330,"JFK","CLT",0
18,"AA",330,"JFK","CLT",0
19,"AA",330,"JFK","CLT",0
20,"AA",330,"JFK","CLT",1
21,"AA",330,"JFK","CLT",1
22,"AA",330,"JFK","CLT",0
23,"AA",330,"JFK","CLT",1
24,"AA",330,"JFK","CLT",0
25,"AA",330,"JFK","CLT",0
26,"AA",330,"JFK","CLT",0
27,"AA",330,"JFK","CLT",0
28,"AA",330,"JFK","CLT",0
29,"AA",330,"JFK","CLT",0
30,"AA",330,"JFK","CLT",0
4,"AA",331,"LGA","ORD",1
11,"AA",331,"LGA","ORD",0
18,"AA",331,"LGA","ORD",1
25,"AA",331,"LGA","ORD",0
2,"AA",332,"LGA","ORD",1
3,"AA",332,"LGA","ORD",0
4,"AA",332,"LGA","ORD",0
5,"AA",332,"LGA","ORD",0
6,"AA",332,"LGA","ORD",0
7,"AA",332,"LGA","ORD",0
8,"AA",332,"LGA","ORD",1
9,"AA",332,"LGA","ORD",1
10,"AA",332,"LGA","ORD",0
11,"AA",332,"LGA","ORD",0
12,"AA",332,"LGA","ORD",0
13,"AA",332,"LGA","ORD",1
14,"AA",332,"LGA","ORD",0
15,"AA",332,"LGA","ORD",0
16,"AA",332,"LGA","ORD",1
17,"AA",332,"LGA","ORD",0
18,"AA",332,"LGA","ORD",1
19,"AA",332,"LGA","ORD",0
20,"AA",332,"LGA","ORD",1
21,"AA",332,"LGA","ORD",0
22,"AA",332,"LGA","ORD",1
23,"AA",332,"LGA","ORD",1
24,"AA",332,"LGA","ORD",0
25,"AA",332,"LGA","ORD",0
26,"AA",332,"LGA","ORD",0
27,"AA",332,"LGA","ORD",0
28,"AA",332,"LGA","ORD",1
29,"AA",332,"LGA","ORD",0
30,"AA",332,"LGA","ORD",1
2,"AA",332,"ORD","LGA",0
3,"AA",332,"ORD","LGA",0
4,"AA",332,"ORD","LGA",0
5,"AA",332,"ORD","LGA",0
6,"AA",332,"ORD","LGA",0
7,"AA",332,"ORD","LGA",0
8,"AA",332,"ORD","LGA",0
9,"AA",332,"ORD","LGA",1
10,"AA",332,"ORD","LGA",0
11,"AA",332,"ORD","LGA",0
12,"AA",332,"ORD","LGA",0
13,"AA",332,"ORD","LGA",1
14,"AA",332,"ORD","LGA",0
15,"AA",332,"ORD","LGA",0
16,"AA",332,"ORD","LGA",1
17,"AA",332,"ORD","LGA",1
18,"AA",332,"ORD","LGA",0
19,"AA",332,"ORD","LGA",1
20,"AA",332,"ORD","LGA",0
21,"AA",332,"ORD","LGA",0
22,"AA",332,"ORD","LGA",1
23,"AA",332,"ORD","LGA",1
24,"AA",332,"ORD","LGA",1
25,"AA",332,"ORD","LGA",0
26,"AA",332,"ORD","LGA",0
27,"AA",332,"ORD","LGA",0
28,"AA",332,"ORD","LGA",0
29,"AA",332,"ORD","LGA",0
30,"AA",332,"ORD","LGA",1
2,"AA",936,"JFK","STT",0
3,"AA",936,"JFK","STT",0
4,"AA",936,"JFK","STT",1
5,"AA",936,"JFK","STT",0
6,"AA",936,"JFK","STT",1
7,"AA",936,"JFK","STT",0
8,"AA",936,"JFK","STT",0
9,"AA",936,"JFK","STT",0
10,"AA",936,"JFK","STT",0
11,"AA",936,"JFK","STT",0
12,"AA",936,"JFK","STT",1
13,"AA",936,"JFK","STT",0
14,"AA",936,"JFK","STT",0
15,"AA",936,"JFK","STT",0
16,"AA",936,"JFK","STT",1
17,"AA",936,"JFK","STT",1
18,"AA",936,"JFK","STT",1
19,"AA",936,"JFK","STT",0
20,"AA",936,"JFK","STT",0
21,"AA",936,"JFK","STT",1
22,"AA",936,"JFK","STT",1
23,"AA",936,"JFK","STT",1
24,"AA",936,"JFK","STT",1
25,"AA",936,"JFK","STT",0
26,"AA",936,"JFK","STT",0
27,"AA",936,"JFK","STT",0
28,"AA",936,"JFK","STT",0
29,"AA",936,"JFK","STT",1
30,"AA",936,"JFK","STT",1
2,"AA",936,"STT","JFK",0
3,"AA",936,"STT","JFK",0
4,"AA",936,"STT","JFK",1
5,"AA",936,"STT","JFK",0
6,"AA",936,"STT","JFK",1
7,"AA",936,"STT","JFK",0
8,"AA",936,"STT","JFK",0
9,"AA",936,"STT","JFK",0
10,"AA",936,"STT","JFK",0
11,"AA",936,"STT","JFK",1
12,"AA",936,"STT","JFK",1
13,"AA",936,"STT","JFK",0
14,"AA",936,"STT","JFK",0
15,"AA",936,"STT","JFK",0
16,"AA",936,"STT","JFK",0
17,"AA",936,"STT","JFK",0
18,"AA",936,"STT","JFK",NA
19,"AA",936,"STT","JFK",0
20,"AA",936,"STT","JFK",0
21,"AA",936,"STT","JFK",1
22,"AA",936,"STT","JFK",1
23,"AA",936,"STT","JFK",NA
24,"AA",936,"STT","JFK",0
25,"AA",936,"STT","JFK",1
26,"AA",936,"STT","JFK",0
27,"AA",936,"STT","JFK",1
28,"AA",936,"STT","JFK",1
29,"AA",936,"STT","JFK",0
30,"AA",936,"STT","JFK",1
1,"AA",937,"JFK","SJU",0
1,"AA",937,"SJU","JFK",0
1,"AA",938,"JFK","SJU",0
1,"AA",942,"JFK","MIA",1
2,"AA",942,"JFK","MIA",0
3,"AA",942,"JFK","MIA",0
4,"AA",942,"JFK","MIA",0
5,"AA",942,"JFK","MIA",0
6,"AA",942,"JFK","MIA",0
7,"AA",942,"JFK","MIA",0
8,"AA",942,"JFK","MIA",1
9,"AA",942,"JFK","MIA",0
23,"AA",180,"LAX","JFK",0
24,"AA",180,"LAX","JFK",0
25,"AA",180,"LAX","JFK",0
26,"AA",180,"LAX","JFK",0
27,"AA",180,"LAX","JFK",0
28,"AA",180,"LAX","JFK",0
29,"AA",180,"LAX","JFK",1
30,"AA",180,"LAX","JFK",0
1,"AA",181,"JFK","LAX",0
2,"AA",181,"JFK","LAX",0
3,"AA",181,"JFK","LAX",0
4,"AA",181,"JFK","LAX",1
5,"AA",181,"JFK","LAX",1
6,"AA",181,"JFK","LAX",1
7,"AA",181,"JFK","LAX",0
8,"AA",181,"JFK","LAX",0
9,"AA",181,"JFK","LAX",0
10,"AA",181,"JFK","LAX",0
11,"AA",181,"JFK","LAX",0
12,"AA",181,"JFK","LAX",0
13,"AA",181,"JFK","LAX",0
14,"AA",181,"JFK","LAX",0
15,"AA",181,"JFK","LAX",0
16,"AA",181,"JFK","LAX",0
